Händler-SKU;ASIN 1;Artikelbezeichnung;Artikelbeschreibung;Angebotsnummer;Preis;Menge;Erstellungsdatum;Produkt-ID-Typ;Anmerkung zum Artikel;Artikelzustand;Internationaler Versand;Expressversand;Produkt-ID;Anzahl Bestellungen;Versender;Standardpreis;Produktsteuerschlüssel;Nettopreis
PPMB01-16;B00QGRF32G;Monbana Trinkschokolade Probierset-Geschenkbox mit 18 Portionspackungen;Kakao-Geschenkset der Marke Teaworld mit 18 Monbana Portionspackungen. Monbana Chocolate Powder. Trinkschokolade in Portionsbeuteln, min. 32 % Kakao. Inhalt je Probierset: 380g (16 Portionsbeutel á 20-25g). Inhalt: Chocolat en poudre Tradition (der Bestseller von Mobana), Tresor de Chocolat (33% Kakao), Monbana Bio Fairtrade Chocolate Powder(32%), Supreme de Chocolate (32% Kakao), Caramel, Spices (Gewürzen), Orange, Vanille, Mandel. Probieren Sie alle Sorten. Ideal auch zum Verschenken. Die Trinkschokoladen von Monbana sind eine besondere Spezialität aus dem Hause des französischen Chocolatier. Durch die vielfältigen Geschmacksrichtungen ist für jeden Schokoladenliebhaber etwas dabei. Die Kreationen aus französischer Schokolade sind von exklusiver Qualität und versprechen einen einzigartigen Genuss. Monbana Trinkschokolade - köstliches Schokoladengetränk. Das Pulver einfach mit heißer Milch aufgießen und umrühren.;1202OBCWWL0;10. Sep;27;02/12/2014 11:38:00 MET;3;;11;;;612524280068;0;DEFAULT;;;
PPPB01-TEAWORLD;B00N931GW6;30 Sorten Pyramiden-Teebeutel Probierpaket;30 verschiedene und einzeln verschweißte Premium Pyramiden-Teebeutel. Auch als Geschenk für Teeliebhaber eignet sich dieses Probierpaket ideal - Sie bestellen und wir verschicken es in Ihrem Auftrag an Ihren Geschenkempfänger. In jedem Probierpaket sind Früchtetees, grüne Teesorten, Schwarztees, Kräutertees und Rotbuschtees enthalten. Folgende Sorten sind im Probierpaket enthalten: 5 Sorten Grüner Tee, 1 Sorte Jasmin Tee, 5 Sorten Schwarzer Tee, 8 Sorten Kräutertee, 6 Sorten Rotbusch-/ bzw. Honeybushtee, 5 Sorten Früchtetee. (Die Tasse auf dem Foto ist nicht im Lieferumfang enthalten).;0902ONL6OG6;13. Mai;24;02/09/2014 14:57:05 MEST;3;;11;;;612524229531;0;DEFAULT;;;
PPR01;B00Q4OIY18;8x50g Rooibostee Probierpaket - Tee kaufen leicht gemacht;8x50g Rooibostee. In diesem Rooibostee Probierpaket sind 8 Rooibostee-Sorten mit jeweils 50g Tee enthalten. Lassen Sie sich überraschen von der leckeren Vielfalt und bestellen noch heute Ihr Probierpaket. Das Probierpaket wird in einer versiegelten Präsentbox geliefert. (Die Tasse auf dem Bild ist nicht im Lieferumfang enthalten).;1125OOT4JUI;16. Sep;2;25/11/2014 12:05:45 MET;3;.;11;;;612524229647;0;DEFAULT;;;
PPS01;B00N2TGXAM;8x50g Schwarzer Tee aromatisiert Probierpaket - Tee kaufen leicht gemacht;8x50g Schwarztee (aromatisiert). In diesem Schwarztee Probierpaket sind 8 Schwarztee (aromatisiert) Varianten mit jeweils 50g schwarzer Tee enthalten. Lassen Sie sich überraschen von der leckeren Vielfalt und bestellen noch heute Ihr Probierpaket. Das Probierpaket wird in einer versiegelten Präsentbox geliefert. (Die Tasse auf dem Foto ist nicht im Lieferumfang enthalten).;0827O8VUU5C;17. Sep;4;27/08/2014 13:52:33 MEST;3;.;11;;;612524229524;0;DEFAULT;;;
PPSTK01;B00Q4W8NTS;10x50g Schwarzer Tee klassisch Probierpaket;10 Sorten schwarzer Tee klassisch. In diesem Schwarztee Probierpaket sind 8 klassische Schwarztee Sorten enthalten. Lassen Sie sich überraschen von der leckeren Vielfalt und bestellen noch heute Ihr klassisches Schwarztee-Probierset. Das Probierpaket wird in einer versiegelten und dekorativen Präsentbox geliefert. Ideal zum selbst genißen oder auch zum verschenken. Tee probieren ganz leicht gemacht. Folgende klassischen Schwarzteesorten sind zu jeweils 50g in diesem Probierpaket enthalten: Assam Manjushree, Azorentee, Bio China Golden Yunnan Superior, Bio Darjeeling first-flush Risheehat, Bio Darjeeling second-flush Makaibari, Bio Englische-Blattmischung, China Fob Keemun Yi Hong,Ceylon UVA Highlands, Kenia Tinderet, Sikkim second-flush Temi. (Die Tasse auf dem Foto ist nicht im Lieferumfang enthalten).;1125OP7IEU0;28. Sep;5;25/11/2014 14:40:52 MET;3;.;11;;;612524280037;0;DEFAULT;;;
PPWF2014;B00Q4QTCZS;Winterfrüchtetee Neuheiten Probierpaket 8x50g;8x50g winterlicher Früchtetee Neuheiten. In diesem winterlichen Probierpaket sind unsere aktuellsten 8 Früchtetee-Sorten mit jeweils 50g enthalten. Lassen Sie sich überraschen von der leckeren Vielfalt und bestellen noch heute Ihr winterliches Tee-Probierpaket in einer dekorativen Präsentschachtel. (Die Dekoartikel und Tasse auf dem Foto sind nicht im Lieferumfang enthalten).;1125OOWYKOU;17. Sep;9;25/11/2014 12:52:19 MET;3;.;11;;;612524229470;0;DEFAULT;;;
PY-U2NN-JVAK;B0773RTHST;Barù - Dunkle Trinkschokolade 250g;;0730UQUJE1K;07. Feb;11;30/07/2018 11:07:03 MEST;1;;11;;;B0773RTHST;0;DEFAULT;;;
QH-0S40-H211;B00H26PLO0;1kg - frischer Aroma-Röstkaffee - Café Cult - English Caramel - ganze Bohnen;;0704UKXXDF9;27. Sep;2;04/07/2018 09:58:42 MEST;1;;11;;;B00H26PLO0;0;DEFAULT;;;
RF 11;B006Y8DD4C;Löwenzahn Honig - 500 GR;Der Honig ist unvermischt und nicht filtriert, in der Wabe ausgereift und stammt aus ausgesuchten Trachtregionen. Erwird wirkstoffschonen gelagert und abgefüllt, dabei wir dioe natürliche Bienenvolktemperatur nicht überschritten (= kaltgeschleudert);0116MG496EC;13. Sep;3;16/01/2012 13:03:15 MET;4;;11;;;4021604000346;0;DEFAULT;;;
RF&&;B0088MO86O;R. Feldt - Bio Edelkastanienhonig - 500 GR;Der Honig hat ein kräftiges und edles Aroma und gefällt durch sein zartbitteres Aroma;1005MD2I1X6;12. Mai;5;05/10/2012 09:03:34 MEST;1;.;11;;;B0088MO86O;0;DEFAULT;;;
RF003;B004EXNIR6;Buchweizen Honig, dunkel, sehr kräftig, karamellig, 500g;;0515MXPWKM6;07. Sep;10;15/05/2012 09:05:38 MEST;1;;11;;;B004EXNIR6;0;DEFAULT;;;
RF005;B003UHZU78;Edelkastanien-Honig, Italien, mittelbraun, flüssig, zartbitter;;0219PQ0TE20;10. Sep;6;19/02/2015 10:14:15 MET;1;.;11;;;B003UHZU78;0;DEFAULT;;;
RF017;B00COH3FZO;Erdbeerbaum Honig aus Frankreich oder Italien 500g;Bei unseren Honigspezialitäten handelt es sich um echte Premiumqualität! Der Erdbeerbaum gehört zu den Heidekrautgewächsen und gedeiht in ausgesuchten Arealen in der Maccia von Korsika und Sardinien.Die Blütezeit beginnt erst im Herbst und erreicht gewöhnlich ihren Höhepunkt zum Jahreswechsel. Weil die Bienen eigentlich bereits in Winterruhe sind und auch das Trachtwetter oft sehr ungünstig ist, sind die Ernten äußerst klein. Der Erdbeerbaumhonig ist außergewähnlich markant und kräftig - bitter und sogar astringierend. Auf Korsika wird der Erdbeerbaumhonig sehr gern in der Küche verwendet, z.B. mit Schafskäse.;0719NMPCFWO;11. Sep;11;19/07/2013 10:49:11 MEST;1;;11;;;B00COH3FZO;0;DEFAULT;;;
RF027;B004EXNKDI;Thymian Honig, wilder Thymian, aus alpiner Region, sehr aromatisch, kaltgeschleudert, unfiltriert, 500g;;1116P73CP7O;10. Sep;12;16/11/2015 13:02:32 MET;1;;11;;;B004EXNKDI;0;DEFAULT;;;
RF032;B00G6LR122;Dattelhonig, hocharomatisch, nicht zu süß, 500g;;0219PQ0MQ70;07. Mai;4;19/02/2015 10:07:22 MET;1;;11;;;B00G6LR122;0;DEFAULT;;;
RF033;B004EXPA72;Rosmarin Honig aus Spanien 500g;;0515MXPXK70;Aug 45;7;15/05/2012 09:08:47 MEST;1;;11;;;B004EXPA72;0;DEFAULT;;;
RF040;B00P9HWCX2;Wildlavendel-Honig, Mittelmeerregion, flüssig, klar, nicht süß;;0219PQ0PDC0;09. Sep;6;19/02/2015 10:10:09 MET;1;;11;;;B00P9HWCX2;0;DEFAULT;;;
RF084;B018QVYT7E;Echter Fenchelhonig aus Deutschland;"Fenchel gehört zu den Doldengewächsen. Hierzu gehören die bienenwirtschaftlich interssanten Arten Bärenklau, Wiesenkerbel, die wilde Möhre,Sterndolde und viele mehr. Echter Fenchelhonig (Foeniculum vulg.) aus Deutschland ist eine Rarität. Man muß ihn klar absetzten von sog. Fenchelhonig (einem Fenchel-Zucker-Sirup) der wie festgestellt immer noch ""Honig"" heißt, obgleich die Honigverordnung strikt verbietet Mischungen mit Honig und Zusätzen wie Früchten, Aromen, Säften, Nüssen oder pflanzlichen Auszügen oder Zucker auch nur in Verbindung mit Honig zu bringen. Man soll sich als Verbraucher sicher fühlen können, nur Honig im Glas zu haben der von den Bienen produziert wurde und keine etwaigen Honigzubereitungen. Nur bei der Honigverordnung - und die gilt nur für Honig - gilt das strikte Reinheitsgebot.";1130PXPIOCU;14. Sep;5;30/11/2015 13:08:16 MET;3;;11;;;737069840567;0;DEFAULT;;;
RF10;B003JI3A8Y;Akazien Honig, lieblich, klar, flüssig, super zum süßen, zum Anrichten von Soßen & Salatsoßen, kaltgeschleudert, ungefiltert, 500g;;0111MB2G3J0;09. Sep;9;11/01/2012 10:17:49 MET;1;;11;;;B003JI3A8Y;0;DEFAULT;;;
RF3;B004EXUSMY;Lavendel Honig, 500 Gramm cremig, Premiumqualität aus der Provence, ohne Zusatzstoffe, ohne Geschmacksverstärker - Bremer Gewürzhandel;;0111MB238IO;17. Sep;8;11/01/2012 10:08:03 MET;1;;11;;;B004EXUSMY;0;DEFAULT;;;
RF5;B004EXP9BE;Eichenwald Honig, reiner Korkeichenwald schwarz, kalt geschleudert, 500g;;0111MB2IMR6;08. Mai;8;11/01/2012 10:21:07 MET;1;;11;;;B004EXP9BE;0;DEFAULT;;;
RF52;B003JJF3AG;Akazien BIO Honig, lieblich, klar, flüssig, super zum süßen, zum Anrichten von Soßen & Salatsoßen, 500g;;0509MP04EDC;11. Sep;5;09/05/2012 12:47:07 MEST;1;.;11;;;B003JJF3AG;0;DEFAULT;;;
RF54;B004EXNKWO;Wald BIO Honig, dunkel, flüssig, würzig, nicht süss, 500g;;0509MP04A4U;13. Sep;8;09/05/2012 12:43:20 MEST;1;;11;;;B004EXNKWO;0;DEFAULT;;;
RF62;B004EXWB1A;Klee BIO Honig, weißer, streichzart, zimtig, 500g;;0116MG3MVVI;10. Sep;4;16/01/2012 12:32:12 MET;1;;11;;;B004EXWB1A;0;DEFAULT;;;
RF8;B004ATHV4U;Leatherwood Honig, 500 Gramm, Geschmeidiger Honig aus Tasmanien, Scheinulmen Honig, ohne Zusatzstoffe - Bremer Gewürzhandel;;0111MB2AHRO;15. Sep;8;11/01/2012 10:14:24 MET;1;;11;;;B004ATHV4U;0;DEFAULT;;;
RF99;B004EXUTVE;Sanddorn in Honig, Norddeutsche Spezialität, 500g;;0509MOZKEIC;07. Mai;10;09/05/2012 12:21:55 MEST;1;;11;;;B004EXUTVE;0;DEFAULT;;;
RH5167;B00STHDWUG;Pyramiden-Teebeutel Probierpaket in eleganter Holzbox;60 einzeln verschweißte Premium Pyramiden-Teebeutel in 6 verschiedenen Sorten. Die elegante Holzbox ist ein echter Hingucker auf jedem Frühstücksbuffet und eignet sich sich auch perfekt für Büros die Ihren Kunden alternativ zum Kaffee auch gerne einen hochwertigen Tee anbieten möchten. Auch als Geschenk für Teeliebhaber eignet sich dieses Probierpaket ideal - Sie bestellen und wir verschicken es in Ihrem Auftrag an Ihren Geschenkempfänger. In jedem Probierpaket sind zwei Früchtetees, eine grüne Teesorten, ein Schwarztee, ein Kräutertee und ein Rotbuschtee enthalten. Allergene: Dieses Produkt ist frei von Zutaten, die allergische oder andere Unverträglichkeitsreaktionen auslösen können.;0127P6VX7TC;49.9;26;27/01/2015 13:33:57 MET;3;.;11;;;612524280082;0;DEFAULT;;;
RR-LBAW-FIF6;B07DY9P3ZM;Kaffee Probierset klassisch - 6x100g Röstkaffee in Bohnen;6 x 100g feinster Röstkaffee in Bohnen aus den Top-Anbaugebieten der Welt. Auch ideal als Geschenk für Kaffeetrinker. Folgende 6x Röstkaffees zu je 100g in Bohnen sind in dem Probierset enthalten: 1. Colombia Excelso EP Haciende La Claudina Kaffee 2. Costa Rica Tarrazú Hacienda Salomon Kaffee 3. Brasil Capim Branco Kaffee 4. Burundi Im-Pinga AA Kaffee oder Burundi Kavugangoma (je nach Verfügbarkeit) 5. Äthiopien Didu Naturkaffee 6. Guatemala Lampocoy Gran Cru Kaffee (das Kaffeeglas auf dem Foto ist nicht im Lieferumfang enthalten);0622UZ82KOV;19. Sep;3;22/06/2018 13:06:25 MEST;3;;11;;;737069841311;0;DEFAULT;;;
SD-9Q9M-NCR2;B00TXGENJ6;Bio Kabuse Kukicha Grüner Tee - Keiko Green Tea;;1204V9SXKV2;Aug 95;9;04/12/2019 08:55:43 MET;1;;11;;;B00TXGENJ6;0;DEFAULT;;;
SHNDAPR003;B06WLKKTDW;Honduras Aprolma - Speicherstadt Kaffee 500g in Bohnen;Dieser besondere Honduras Kaffee aus der Region Marcala besteht aus 100% Arabica-Bohnen und eignet sich speziell für Siebträgermaschinen und Vollautomaten. Die Anbauhöhe der Plantagen liegt bei 1.450m - 1.550m.;0213S0EB4WO;19. Aug;7;13/02/2017 12:59:15 MET;4;;11;;;4251275300029;0;DEFAULT;;;
SI-3S46-ALC9;B008D19QX0;Monbana Fairtrade Schokolade Dose 1Kg;;1204V9UBFL8;22. Aug;2;04/12/2019 09:22:44 MET;1;;11;;;B008D19QX0;0;DEFAULT;;;
SJ-9PN1-RJG8;B01DBXWE7E;FLORAGOLD Pyramidenbeutel schwarzer Tee Bio Vanille, 1er Pack (1 x 38 g);;1204V9UMUQZ;05. Apr;11;04/12/2019 08:51:01 MET;1;;11;;;B01DBXWE7E;0;DEFAULT;;;
SN-MQWR-0NX9;B07GFGRWJK;Reiner, dunkler Bio Kakao 100% - Becks Cocoa - 1200g;;1204V9VTA0H;44.9;2;04/12/2019 09:05:44 MET;1;;11;;;B07GFGRWJK;0;DEFAULT;;;
T4-4AY4-H4VX;B00YCD5JFM;Bio Genmaicha Shizuoka japanischer Grüntee im Originalgebinde 100g;;1204V9YWLU7;09. Sep;9;04/12/2019 09:23:42 MET;1;;11;;;B00YCD5JFM;0;DEFAULT;;;
U0-JGCQ-SF9S;B005BM66EG;Aktuell Bio Sencha, 1er Pack (1 x 500 g) - Bio;;1204VA0I7D5;15. Apr;15;04/12/2019 09:59:32 MET;1;;11;;;B005BM66EG;0;DEFAULT;;;
U9-R6ZA-FPS3;B01DBW4T00;FLORAGOLD Pyramidenbeutel Früchtetee Bio Waldkobold, 1er Pack (1 x 68 g);;1204V9Y6I4R;05. Apr;4;04/12/2019 09:33:53 MET;1;;11;;;B01DBW4T00;0;DEFAULT;;;
V10027;B002HQB87E;Aspen Mulling Spices -Das Original für Glühweingewürzmischung Apfelpunsch oder Tee (Caramel Apple Spice, 160g);;1120SZLXF9O;07. Sep;54;20/11/2017 15:57:43 MET;1;;11;;;B002HQB87E;0;DEFAULT;;;
V100621KG;B00FA7K2T2;aromatisierter Früchtetee - PALAIS ROYAL - Brombeer-Note - 1kg - Tee;;0421XZS4HQ2;27. Sep;2;21/04/2020 12:44:34 MEST;1;;11;;;B00FA7K2T2;0;DEFAULT;;;
V10119100;B007PNPLBS;Florapharm - Die 8 Schätze des Shaolin grüner Tee 100 Gramm;Acht edle Grünteesorten - Sencha, Gunpowder, Mini Tuo, Chun Mee, Pai Mu Tan, Lung Ching, Snow Bud und Pi Lo Chun- geben diesem Grüntee seinen Namen. Die acht Schätze des Shaolin haben eine sehr angenehme fruchtige Erdbeer-Ananas Note.;1211S81S7JO;03. Aug;82;11/12/2017 18:01:35 MET;1;;11;;;B007PNPLBS;0;DEFAULT;;;
V101191KG;B0786P2HFW;Die 8 Schätze des Shaolin grüner Tee (1000g);Acht edle Grünteesorten - Sencha, Gunpowder, Mini Tuo, Chun Mee, Pai Mu Tan, Lung Ching, Snow Bud und Pi Lo Chun- geben diesem Grüntee seinen Namen. Die acht Schätze des Shaolin haben eine sehr angenehme fruchtige Erdbeer-Ananas Note.;1211S7BVXNC;33.9;8;11/12/2017 16:41:00 MET;3;;11;;;737069841243;0;DEFAULT;;;
V10119250;B0088NJCQY;Florapharm - Die 8 Schätze des Shaolin grüner Tee 250 Gramm;Acht edle Grünteesorten - Sencha, Gunpowder, Mini Tuo, Chun Mee, Pai Mu Tan, Lung Ching, Snow Bud und Pi Lo Chun- geben diesem Grüntee seinen Namen. Die acht Schätze des Shaolin haben eine sehr angenehme fruchtige Erdbeer-Ananas Note.;1211S7BW110;09. Feb;33;11/12/2017 16:41:00 MET;1;;11;;;B0088NJCQY;0;DEFAULT;;;
V10119500;B0088NJD54;Florapharm - Die 8 Schätze des Shaolin grüner Tee 500 Gramm;Acht edle Grünteesorten - Sencha, Gunpowder, Mini Tuo, Chun Mee, Pai Mu Tan, Lung Ching, Snow Bud und Pi Lo Chun- geben diesem Grüntee seinen Namen. Die acht Schätze des Shaolin haben eine sehr angenehme fruchtige Erdbeer-Ananas Note.;1211S7BVNXC;17. Mai;16;11/12/2017 16:41:01 MET;1;;11;;;B0088NJD54;0;DEFAULT;;;
V10128;B0002EVTEK;Aspen Mulling Spices -Das Original für Glühweingewürzmischung Apfelpunsch oder Tee (Aspen Mulling Spices, 160g);Nährwerte: Aspen Original Blend Portionsgröße: 2 Esslöffel (10g), Inhalt: 16 Portionen Pro Portion: RM %: Brennwert 40kcal Fett 0g 0% davon gesättigte 0g 0% Fettsäuren Cholesterin 0mg 0% Natrium 0mg 0% Kohlenhydrate 10g 3% davon Zucker 10g 3% Ballaststoffe 0g 0% Eiweiß 0g 0% Vitamin A 0% Vitamin C 0% Kalzium 0% Eisen 0% *RM: Referenzmenge für einen durschnittlichen Erwachsenen (8400kl/2000kcal);1120SZLXRGU;07. Sep;549;20/11/2017 15:57:43 MET;1;;11;;;B0002EVTEK;0;DEFAULT;;;
V10145;B0019XRHDA;Café Cult, Costa Rica Tarrazu, 250g;Herkunft und Plantage: Die etwa 300 Arabica-Spitzensorten begeistern seit langem anspruchsvolle Kaffeekenner. Südlich der Hauptstadt San Jose liegt unsere Anbauregion Tarrazu, eine der renomiertesten des Landes. Als Kolumbus in Costa Rica (spanisch: reiche Küste) vor Anker ging, gab es hier noch keinen Kaffee. Erst vor rund 250 Jahren wurden die ersten Pflanzen eingeführt. Heute kommen in Costa Rica auf jeden Kopf der Bevölkerung über 100 Kaffeebäume. Die Nation ist ein Kaffeeland der Superlative: Costa Rica setzte als erster zentralamerikanischer Staat auf wissenschaftliche und agrartechnische Innovationen und führte die Anbau- und Verarbeitungsabläufe auf ein weltweit vorbildliches Niveau. Charakter und Geschmack: Der Costa Rica Tarrazu bezieht seine internationale Anerkennung aus der sehr ausdrucksvoll aromatischen Geschmackssäure, die wegen des handwerklichen Röstverfahrens magenfreundlich ist. Das Aromaprofil dieses Kaffees mit seinem vorbildlichen Charakter, wird durch einen harmonischen Körper ergänzt. Der Costa Rica Tarrazu gehört zu den besten Kaffees der Welt.;0704UL2R5YE;08. Sep;7;04/07/2018 10:40:51 MEST;1;;11;;;B0019XRHDA;0;DEFAULT;;;
V10154;B0002EW9AI;Aspen Mulling Spices -Das Original für Glühweingewürzmischung Apfelpunsch oder Tee (Cinnamon Orange Blend, 160g);Nährwerte: Aspen Cinnamon Orange Blend Portionsgröße: 2 Esslöffel (10g), Inhalt: 16 Portionen Pro Portion: RM %: Brennwert 40kcal Fett 0g 0% davon gesättigte 0g 0% Fettsäuren Cholesterin 0mg 0% Natrium 0mg 0% Kohlenhydrate 10g 3% davon Zucker 10g 3% Ballaststoffe 0g 0% Eiweiß 0g 0% Vitamin A 0% Vitamin C 0% Kalzium 0% Eisen 0% *RM: Referenzmenge für einen durschnittlichen Erwachsenen (8400kl/2000kcal);1120SZLXL4I;07. Sep;121;20/11/2017 15:57:43 MET;1;;11;;;B0002EW9AI;0;DEFAULT;;;
V10159;B000LQXCVM;Trendglas Jena Teekanne Miko (1,2 Liter);;1117SKBWOFU;32.9;6;17/11/2017 08:23:15 MET;1;;11;;;B000LQXCVM;0;DEFAULT;;;
V101631KG;B077MPS5C7;Birnengarten Havelländer Gedicht Früchtetee (1000g);;1120SZV2YDC;38.5;2;20/11/2017 17:31:01 MET;3;;11;;;737069841199;0;DEFAULT;;;
V10163250;B077MTHHG1;Birnengarten Havelländer Gedicht Früchtetee (250g);;1120SZV1ELU;10. Apr;10;20/11/2017 17:31:01 MET;3;;11;;;737069841182;0;DEFAULT;;;
V10163500;B007VM8DJA;Birnengarten Früchte Tee 500g;;1120SZV2E0U;19. Mai;5;20/11/2017 17:31:02 MET;1;;11;;;B007VM8DJA;0;DEFAULT;;;
V10166100;B075K84HY4;KNUSPERHÄUSCHEN® MAGENMILDER FRÜCHTETEE (100g);Beschreibung: mit dem Geschmack gebrannter Mandeln. Magenmilder Früchtetee mit süß-fruchtigem Duft gebrannter Mandeln. Ein besonders bekömmlicher, hellroter Früchtetee der bei Kindern und Erwachsenen das ganze Jahr über beliebt ist. Der Knusperhäuschen Tee kann heiss oder auch kalt getrunken werden. Im Knusperhäuschen Tee wird auf Zutaten mit hohem Fruchtsäuregehalt verzichtet. Zutaten: Apfelstücke (Apfel, Säuerungsmittel: Zitronensäure), kandierte Ananasstücke (Ananas, Zucker), kandierte Papayastücke (Papaya, Zucker), Rote Beetestücke, Zimtstangen, Aroma, Weinbeeren, Kokoschips (Kokosnuss, Zucker), gebrannte Mandeln (Mandeln, karamellisierter Zucker)(2%), Popcorn (Mais, Zucker, Rapsöl);0912SA6A7PU;03. Jul;63;12/09/2017 16:27:23 MEST;3;;11;;;737069840826;0;DEFAULT;;;
V101661KG;B075KHYJBJ;KNUSPERHÄUSCHEN® MILDER FRÜCHTETEE (1000g);Beschreibung: mit dem Geschmack gebrannter Mandeln. Magenmilder Früchtetee mit süß-fruchtigem Duft gebrannter Mandeln. Ein besonders bekömmlicher, hellroter Früchtetee der bei Kindern und Erwachsenen das ganze Jahr über beliebt ist. Der Knusperhäuschen Tee kann heiss oder auch kalt getrunken werden. Im Knusperhäuschen Tee wird auf Zutaten mit hohem Fruchtsäuregehalt verzichtet. Zutaten: Apfelstücke (Apfel, Säuerungsmittel: Zitronensäure), kandierte Ananasstücke (Ananas, Zucker), kandierte Papayastücke (Papaya, Zucker), Rote Beetestücke, Zimtstangen, Aroma, Weinbeeren, Kokoschips (Kokosnuss, Zucker), gebrannte Mandeln (Mandeln, karamellisierter Zucker)(2%), Popcorn (Mais, Zucker, Rapsöl);0912SA6A86I;30. Sep;6;12/09/2017 16:27:25 MEST;3;;11;;;737069840857;0;DEFAULT;;;
V10166250;B075KB8852;KNUSPERHÄUSCHEN® MILDER FRÜCHTETEE (250g);Beschreibung: mit dem Geschmack gebrannter Mandeln. Magenmilder Früchtetee mit süß-fruchtigem Duft gebrannter Mandeln. Ein besonders bekömmlicher, hellroter Früchtetee der bei Kindern und Erwachsenen das ganze Jahr über beliebt ist. Der Knusperhäuschen Tee kann heiss oder auch kalt getrunken werden. Im Knusperhäuschen Tee wird auf Zutaten mit hohem Fruchtsäuregehalt verzichtet. Zutaten: Apfelstücke (Apfel, Säuerungsmittel: Zitronensäure), kandierte Ananasstücke (Ananas, Zucker), kandierte Papayastücke (Papaya, Zucker), Rote Beetestücke, Zimtstangen, Aroma, Weinbeeren, Kokoschips (Kokosnuss, Zucker), gebrannte Mandeln (Mandeln, karamellisierter Zucker)(2%), Popcorn (Mais, Zucker, Rapsöl);0912SA6A7U0;08. Aug;25;12/09/2017 16:27:24 MEST;3;;11;;;737069840833;0;DEFAULT;;;
V10166500;B075KG8V3L;KNUSPERHÄUSCHEN® MILDER FRÜCHTETEE (500g);Beschreibung: mit dem Geschmack gebrannter Mandeln. Magenmilder Früchtetee mit süß-fruchtigem Duft gebrannter Mandeln. Ein besonders bekömmlicher, hellroter Früchtetee der bei Kindern und Erwachsenen das ganze Jahr über beliebt ist. Der Knusperhäuschen Tee kann heiss oder auch kalt getrunken werden. Im Knusperhäuschen Tee wird auf Zutaten mit hohem Fruchtsäuregehalt verzichtet. Zutaten: Apfelstücke (Apfel, Säuerungsmittel: Zitronensäure), kandierte Ananasstücke (Ananas, Zucker), kandierte Papayastücke (Papaya, Zucker), Rote Beetestücke, Zimtstangen, Aroma, Weinbeeren, Kokoschips (Kokosnuss, Zucker), gebrannte Mandeln (Mandeln, karamellisierter Zucker)(2%), Popcorn (Mais, Zucker, Rapsöl);0912SA6A7Y6;16. Aug;12;12/09/2017 16:27:24 MEST;3;;11;;;737069840840;0;DEFAULT;;;
V10221;B00114YMQM;Trendglas Jena Stövchen / Teewärmer FLAIR;;1120SZY32N0;15.95;3;20/11/2017 18:10:18 MET;1;;11;;;B00114YMQM;0;DEFAULT;;;
V10297;B0038VU6F2;Darjeeling Tee FF TGFOP aus Teeinitiative 1 Kg rückstandskontr.;;0602X4VIZ69;23. Sep;343;02/06/2020 14:10:20 MEST;1;;11;;;B0038VU6F2;0;DEFAULT;;;
V10311100;B007PNPDXE;Florapharm - Terra Thé Tulsi Orange Ingwer natürlich 100 Gramm;Kräutertee mit natürlichem Orange-Ingwer-Aroma. Tulsikraut, heilige Pflanze und wichtiger Bestandteil in ayurvedischen Kräutertees, verfeinert mit exotischen Gewürzen eröffnet Ihnen einen wohltuenden und aromatischen Teegenuß.;0102UUTKWAU;03. Sep;21;02/01/2018 10:00:47 MET;1;;11;;;B007PNPDXE;0;DEFAULT;;;
V103111KG;B078RLXDZ9;Terra The Tulsi Orange Ingwer Kräutertee (1000g);Kräutertee mit natürlichem Orange-Ingwer-Aroma. Tulsikraut, heilige Pflanze und wichtiger Bestandteil in ayurvedischen Kräutertees, verfeinert mit exotischen Gewürzen eröffnet Ihnen einen wohltuenden und aromatischen Teegenuß.;0102UUTKID6;33.9;2;02/01/2018 10:00:47 MET;3;;11;;;737069841274;0;DEFAULT;;;
V10311250;B078RLDW23;Terra The Tulsi Orange Ingwer Kräutertee (250g);Kräutertee mit natürlichem Orange-Ingwer-Aroma. Tulsikraut, heilige Pflanze und wichtiger Bestandteil in ayurvedischen Kräutertees, verfeinert mit exotischen Gewürzen eröffnet Ihnen einen wohltuenden und aromatischen Teegenuß.;0102UUTKJ3U;09. Feb;8;02/01/2018 10:00:47 MET;3;;11;;;737069841250;0;DEFAULT;;;
V10311500;B078RLR8YP;Terra The Tulsi Orange Ingwer Kräutertee (500g);Kräutertee mit natürlichem Orange-Ingwer-Aroma. Tulsikraut, heilige Pflanze und wichtiger Bestandteil in ayurvedischen Kräutertees, verfeinert mit exotischen Gewürzen eröffnet Ihnen einen wohltuenden und aromatischen Teegenuß.;0102UUTKYSU;17. Mai;4;02/01/2018 10:00:47 MET;3;;11;;;737069841267;0;DEFAULT;;;
V10415100;B007GKYYZO;Buddhas kleines Geheimnis Weisser Tee 100g;BUDDHAS KLEINES GEHEIMNIS Teemischung mit weißen Hibiskusknospen, aromatisiert Beschreibung mit Pfirsich-Jasmin-Geschmack Zutaten: Weißer Tee China Mao Feng, grüner Tee China -Guangxi, Jasmin Pearls(5%), Aroma, weiße Hibiskusknospen(3%);1120SZSBGV6;04. Sep;7;20/11/2017 17:03:06 MET;1;;11;;;B007GKYYZO;0;DEFAULT;;;
